grelha_id,dicofre,entity_id,entity_type,freguesia,freguesias,grelha_x,grelha_y,latitude,longitude,nome,objectid,position,wkt
2704,110633,coi.tematica.grelha.lx.atributos.2207,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,67,50,38.76077379880,-9.11183953140,Av. Cidade de Luanda,2704,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.11093819, 38.760072111], [-9.112734821, 38.760072111], [-9.112734821, 38.761473064], [-9.11093819, 38.761473064], [-9.11093819, 38.760072111]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.11093819036122 38.7600721113229,-9.11273482092946 38.7600721113229,-9.11273482092946 38.7614730641648,-9.11093819036122 38.7614730641648,-9.11093819036122 38.7600721113229)))"
2714,110662,coi.tematica.grelha.lx.atributos.2190,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,77,50,38.76077379880,-9.09387322572,Parque das Nações,2714,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.092971885, 38.760072111], [-9.094768515, 38.760072111], [-9.094768515, 38.761473064], [-9.092971885, 38.761473064], [-9.092971885, 38.760072111]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.09297188467882 38.7600721113229,-9.09476851524706 38.7600721113229,-9.09476851524706 38.7614730641648,-9.09297188467882 38.7614730641648,-9.09297188467882 38.7600721113229)))"
2672,110618,coi.tematica.grelha.lx.atributos.2181,coi.tematica.grelha.lx.atributos,Lumiar,Lumiar,35,50,38.76077379880,-9.16933170958,Telheiras,2672,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.168430369, 38.760072111], [-9.170226999, 38.760072111], [-9.170226999, 38.761473064], [-9.168430369, 38.761473064], [-9.168430369, 38.760072111]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.16843036854486 38.7600721113229,-9.1702269991131 38.7600721113229,-9.1702269991131 38.7614730641648,-9.16843036854486 38.7614730641648,-9.16843036854486 38.7600721113229)))"
2620,110654,coi.tematica.grelha.lx.atributos.2218,coi.tematica.grelha.lx.atributos,Alvalade,Alvalade + Campo Grande + São João de Brito,45,49,38.75937283220,-9.15136540390,Alvalade,2620,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.150464063, 38.758671131], [-9.152260693, 38.758671131], [-9.152260693, 38.760072111], [-9.150464063, 38.760072111], [-9.150464063, 38.758671131]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.15046406286248 38.758671130978,-9.15226069343071 38.758671130978,-9.15226069343071 38.7600721113229,-9.15046406286248 38.7600721113229,-9.15046406286248 38.758671130978)))"
2707,110633,coi.tematica.grelha.lx.atributos.2210,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,70,50,38.76077379880,-9.10644963970,Olivais Sul,2707,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.105548299, 38.760072111], [-9.107344929, 38.760072111], [-9.107344929, 38.761473064], [-9.105548299, 38.761473064], [-9.105548299, 38.760072111]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.1055482986565 38.7600721113229,-9.10734492922474 38.7600721113229,-9.10734492922474 38.7614730641648,-9.1055482986565 38.7614730641648,-9.1055482986565 38.7600721113229)))"
2653,110662,coi.tematica.grelha.lx.atributos.2240,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,78,49,38.75937283220,-9.09207659515,Parque das Nações,2653,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.091175254, 38.758671131], [-9.092971885, 38.758671131], [-9.092971885, 38.760072111], [-9.091175254, 38.760072111], [-9.091175254, 38.758671131]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.09117525411059 38.758671130978,-9.09297188467882 38.758671130978,-9.09297188467882 38.7600721113229,-9.09117525411059 38.7600721113229,-9.09117525411059 38.758671130978)))"
2657,110611,coi.tematica.grelha.lx.atributos.2243,coi.tematica.grelha.lx.atributos,Carnide,Carnide,20,50,38.76077379880,-9.19628116811,Carnide,2657,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.195379827, 38.760072111], [-9.197176458, 38.760072111], [-9.197176458, 38.761473064], [-9.195379827, 38.761473064], [-9.195379827, 38.760072111]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19537982706845 38.7600721113229,-9.19717645763669 38.7600721113229,-9.19717645763669 38.7614730641648,-9.19537982706845 38.7614730641648,-9.19537982706845 38.7600721113229)))"
2611,110618,coi.tematica.grelha.lx.atributos.2231,coi.tematica.grelha.lx.atributos,Lumiar,Lumiar,36,49,38.75937283220,-9.16753507902,Telheiras,2611,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.166633738, 38.758671131], [-9.168430369, 38.758671131], [-9.168430369, 38.760072111], [-9.166633738, 38.760072111], [-9.166633738, 38.758671131]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.16663373797663 38.758671130978,-9.16843036854486 38.758671130978,-9.16843036854486 38.7600721113229,-9.16663373797663 38.7600721113229,-9.16663373797663 38.758671130978)))"
2651,110662,coi.tematica.grelha.lx.atributos.2238,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,76,49,38.75937283220,-9.09566985629,Parque das Nações,2651,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.094768515, 38.758671131], [-9.096565146, 38.758671131], [-9.096565146, 38.760072111], [-9.094768515, 38.760072111], [-9.094768515, 38.758671131]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.09476851524706 38.758671130978,-9.0965651458153 38.758671130978,-9.0965651458153 38.7600721113229,-9.09476851524706 38.7600721113229,-9.09476851524706 38.758671130978)))"
2641,110633,coi.tematica.grelha.lx.atributos.2254,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,66,49,38.75937283220,-9.11363616197,Av. Marechal Gomes da Costa,2641,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.112734821, 38.758671131], [-9.114531451, 38.758671131], [-9.114531451, 38.760072111], [-9.112734821, 38.760072111], [-9.112734821, 38.758671131]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.11273482092946 38.758671130978,-9.11453145149769 38.758671130978,-9.11453145149769 38.7600721113229,-9.11273482092946 38.7600721113229,-9.11273482092946 38.758671130978)))"
2818,110633,coi.tematica.grelha.lx.atributos.2267,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,59,52,38.76357564940,-9.12621257595,Olivais Sul,2818,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.125311235, 38.76287399], [-9.127107865, 38.76287399], [-9.127107865, 38.764274887], [-9.125311235, 38.764274887], [-9.125311235, 38.76287399]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.12531123490713 38.7628739895034,-9.12710786547537 38.7628739895034,-9.12710786547537 38.7642748873384,-9.12531123490713 38.7642748873384,-9.12531123490713 38.7628739895034)))"
2823,110633,coi.tematica.grelha.lx.atributos.2272,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,64,52,38.76357564940,-9.11722942310,Olivais Sul,2823,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.116328082, 38.76287399], [-9.118124713, 38.76287399], [-9.118124713, 38.764274887], [-9.116328082, 38.764274887], [-9.116328082, 38.76287399]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.11632808206593 38.7628739895034,-9.11812471263417 38.7628739895034,-9.11812471263417 38.7642748873384,-9.11632808206593 38.7642748873384,-9.11632808206593 38.7628739895034)))"
2825,110633,coi.tematica.grelha.lx.atributos.2274,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,66,52,38.76357564940,-9.11363616197,Olivais Sul,2825,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.112734821, 38.76287399], [-9.114531451, 38.76287399], [-9.114531451, 38.764274887], [-9.112734821, 38.764274887], [-9.112734821, 38.76287399]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.11273482092946 38.7628739895034,-9.11453145149769 38.7628739895034,-9.11453145149769 38.7642748873384,-9.11273482092946 38.7642748873384,-9.11273482092946 38.7628739895034)))"
2812,110633,coi.tematica.grelha.lx.atributos.2261,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,53,52,38.76357564940,-9.13699235936,Segunda Circular - Terminal 2,2812,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.136091018, 38.76287399], [-9.137887649, 38.76287399], [-9.137887649, 38.764274887], [-9.136091018, 38.764274887], [-9.136091018, 38.76287399]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.13609101831656 38.7628739895034,-9.1378876488848 38.7628739895034,-9.1378876488848 38.7642748873384,-9.13609101831656 38.7642748873384,-9.13609101831656 38.7628739895034)))"
2853,110618,coi.tematica.grelha.lx.atributos.2299,coi.tematica.grelha.lx.atributos,Lumiar,Lumiar,34,53,38.76497653350,-9.17112834015,Telheiras,2853,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.170226999, 38.764274887], [-9.17202363, 38.764274887], [-9.17202363, 38.765675758], [-9.170226999, 38.765675758], [-9.170226999, 38.764274887]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.1702269991131 38.7642748873384,-9.17202362968134 38.7642748873384,-9.17202362968134 38.7656757576694,-9.1702269991131 38.7656757576694,-9.1702269991131 38.7642748873384)))"
2829,110633,coi.tematica.grelha.lx.atributos.2307,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,70,52,38.76357564940,-9.10644963970,Olivais Sul,2829,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.105548299, 38.76287399], [-9.107344929, 38.76287399], [-9.107344929, 38.764274887], [-9.105548299, 38.764274887], [-9.105548299, 38.76287399]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.1055482986565 38.7628739895034,-9.10734492922474 38.7628739895034,-9.10734492922474 38.7642748873384,-9.1055482986565 38.7642748873384,-9.1055482986565 38.7628739895034)))"
2856,110618,coi.tematica.grelha.lx.atributos.2302,coi.tematica.grelha.lx.atributos,Lumiar,Lumiar,37,53,38.76497653350,-9.16573844845,Av. Padre Cruz,2856,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.164837107, 38.764274887], [-9.166633738, 38.764274887], [-9.166633738, 38.765675758], [-9.164837107, 38.765675758], [-9.164837107, 38.764274887]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.16483710740839 38.7642748873384,-9.16663373797663 38.7642748873384,-9.16663373797663 38.7656757576694,-9.16483710740839 38.7656757576694,-9.16483710740839 38.7642748873384)))"
2834,110662,coi.tematica.grelha.lx.atributos.2312,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,75,52,38.76357564940,-9.09746648685,Av. Dom João II,2834,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.096565146, 38.76287399], [-9.098361776, 38.76287399], [-9.098361776, 38.764274887], [-9.096565146, 38.764274887], [-9.096565146, 38.76287399]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.0965651458153 38.7628739895034,-9.09836177638354 38.7628739895034,-9.09836177638354 38.7642748873384,-9.0965651458153 38.7642748873384,-9.0965651458153 38.7628739895034)))"
2835,110662,coi.tematica.grelha.lx.atributos.2313,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,76,52,38.76357564940,-9.09566985629,Parque das Nações,2835,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.094768515, 38.76287399], [-9.096565146, 38.76287399], [-9.096565146, 38.764274887], [-9.094768515, 38.764274887], [-9.094768515, 38.76287399]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.09476851524706 38.7628739895034,-9.0965651458153 38.7628739895034,-9.0965651458153 38.7642748873384,-9.09476851524706 38.7642748873384,-9.09476851524706 38.7628739895034)))"
2833,110662,coi.tematica.grelha.lx.atributos.2311,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,74,52,38.76357564940,-9.09926311742,Av. Dom João II,2833,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.098361776, 38.76287399], [-9.100158407, 38.76287399], [-9.100158407, 38.764274887], [-9.098361776, 38.764274887], [-9.098361776, 38.76287399]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.09836177638354 38.7628739895034,-9.10015840695178 38.7628739895034,-9.10015840695178 38.7642748873384,-9.09836177638354 38.7642748873384,-9.09836177638354 38.7628739895034)))"
2838,110611,coi.tematica.grelha.lx.atributos.2315,coi.tematica.grelha.lx.atributos,Carnide,Carnide,19,53,38.76497653350,-9.19807779868,Estrada Militar em Carnide,2838,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.197176458, 38.764274887], [-9.198973088, 38.764274887], [-9.198973088, 38.765675758], [-9.197176458, 38.765675758], [-9.197176458, 38.764274887]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19717645763669 38.7642748873384,-9.19897308820493 38.7642748873384,-9.19897308820493 38.7656757576694,-9.19717645763669 38.7656757576694,-9.19717645763669 38.7642748873384)))"
2742,110618,coi.tematica.grelha.lx.atributos.2342,coi.tematica.grelha.lx.atributos,Lumiar,Lumiar,44,51,38.76217473790,-9.15316203447,Quinta do Lambert,2742,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.152260693, 38.761473064], [-9.154057324, 38.761473064], [-9.154057324, 38.76287399], [-9.152260693, 38.76287399], [-9.152260693, 38.761473064]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.15226069343071 38.7614730641648,-9.15405732399895 38.7614730641648,-9.15405732399895 38.7628739895034,-9.15226069343071 38.7628739895034,-9.15226069343071 38.7614730641648)))"
2789,110611,coi.tematica.grelha.lx.atributos.2350,coi.tematica.grelha.lx.atributos,Carnide,Carnide,30,52,38.76357564940,-9.17831486242,Quinta dos Inglesinhos,2789,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.177413521, 38.76287399], [-9.179210152, 38.76287399], [-9.179210152, 38.764274887], [-9.177413521, 38.764274887], [-9.177413521, 38.76287399]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.17741352138606 38.7628739895034,-9.1792101519543 38.7628739895034,-9.1792101519543 38.7642748873384,-9.17741352138606 38.7642748873384,-9.17741352138606 38.7628739895034)))"
2758,110621,coi.tematica.grelha.lx.atributos.2326,coi.tematica.grelha.lx.atributos,Marvila,Marvila,60,51,38.76217473790,-9.12441594538,Av. Marechal Gomes da Costa,2758,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.123514604, 38.761473064], [-9.125311235, 38.761473064], [-9.125311235, 38.76287399], [-9.123514604, 38.76287399], [-9.123514604, 38.761473064]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.12351460433889 38.7614730641648,-9.12531123490713 38.7614730641648,-9.12531123490713 38.7628739895034,-9.12351460433889 38.7628739895034,-9.12351460433889 38.7614730641648)))"
2770,110662,coi.tematica.grelha.lx.atributos.2364,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,72,51,38.76217473790,-9.10285637856,Av. Infante D. Henrique - Olivais,2770,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.101955038, 38.761473064], [-9.103751668, 38.761473064], [-9.103751668, 38.76287399], [-9.101955038, 38.76287399], [-9.101955038, 38.761473064]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.10195503752002 38.7614730641648,-9.10375166808826 38.7614730641648,-9.10375166808826 38.7628739895034,-9.10195503752002 38.7628739895034,-9.10195503752002 38.7614730641648)))"
2771,110662,coi.tematica.grelha.lx.atributos.2365,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,73,51,38.76217473790,-9.10105974799,Rua da Centieira,2771,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.100158407, 38.761473064], [-9.101955038, 38.761473064], [-9.101955038, 38.76287399], [-9.100158407, 38.76287399], [-9.100158407, 38.761473064]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.10015840695178 38.7614730641648,-9.10195503752002 38.7614730641648,-9.10195503752002 38.7628739895034,-9.10015840695178 38.7628739895034,-9.10015840695178 38.7614730641648)))"
2781,110611,coi.tematica.grelha.lx.atributos.2345,coi.tematica.grelha.lx.atributos,Carnide,Carnide,22,52,38.76357564940,-9.19268790697,Feira Popular,2781,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.191786566, 38.76287399], [-9.193583197, 38.76287399], [-9.193583197, 38.764274887], [-9.191786566, 38.764274887], [-9.191786566, 38.76287399]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19178656593197 38.7628739895034,-9.19358319650021 38.7628739895034,-9.19358319650021 38.7642748873384,-9.19178656593197 38.7642748873384,-9.19178656593197 38.7628739895034)))"
2775,110662,coi.tematica.grelha.lx.atributos.2369,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,77,51,38.76217473790,-9.09387322572,Parque das Nações,2775,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.092971885, 38.761473064], [-9.094768515, 38.761473064], [-9.094768515, 38.76287399], [-9.092971885, 38.76287399], [-9.092971885, 38.761473064]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.09297188467882 38.7614730641648,-9.09476851524706 38.7614730641648,-9.09476851524706 38.7628739895034,-9.09297188467882 38.7628739895034,-9.09297188467882 38.7614730641648)))"
2945,110633,coi.tematica.grelha.lx.atributos.2372,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,67,54,38.76637739000,-9.11183953140,Olivais Sul,2945,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.11093819, 38.765675758], [-9.112734821, 38.765675758], [-9.112734821, 38.7670766], [-9.11093819, 38.7670766], [-9.11093819, 38.765675758]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.11093819036122 38.7656757576694,-9.11273482092946 38.7656757576694,-9.11273482092946 38.7670766004963,-9.11093819036122 38.7670766004963,-9.11093819036122 38.7656757576694)))"
2931,110633,coi.tematica.grelha.lx.atributos.2389,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,53,54,38.76637739000,-9.13699235936,Aeroporto,2931,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.136091018, 38.765675758], [-9.137887649, 38.765675758], [-9.137887649, 38.7670766], [-9.136091018, 38.7670766], [-9.136091018, 38.765675758]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.13609101831656 38.7656757576694,-9.1378876488848 38.7656757576694,-9.1378876488848 38.7670766004963,-9.13609101831656 38.7670766004963,-9.13609101831656 38.7656757576694)))"
2928,110633,coi.tematica.grelha.lx.atributos.2386,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,50,54,38.76637739000,-9.14238225106,Aeroporto,2928,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.14148091, 38.765675758], [-9.143277541, 38.765675758], [-9.143277541, 38.7670766], [-9.14148091, 38.7670766], [-9.14148091, 38.765675758]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.14148091002128 38.7656757576694,-9.14327754058952 38.7656757576694,-9.14327754058952 38.7670766004963,-9.14148091002128 38.7670766004963,-9.14148091002128 38.7656757576694)))"
2954,110662,coi.tematica.grelha.lx.atributos.2380,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,76,54,38.76637739000,-9.09566985629,Parque das Nações,2954,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.094768515, 38.765675758], [-9.096565146, 38.765675758], [-9.096565146, 38.7670766], [-9.094768515, 38.7670766], [-9.094768515, 38.765675758]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.09476851524706 38.7656757576694,-9.0965651458153 38.7656757576694,-9.0965651458153 38.7670766004963,-9.09476851524706 38.7670766004963,-9.09476851524706 38.7656757576694)))"
2976,110618,coi.tematica.grelha.lx.atributos.2401,coi.tematica.grelha.lx.atributos,Lumiar,Lumiar,38,55,38.76777821910,-9.16394181788,Lumiar,2976,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.163040477, 38.7670766], [-9.164837107, 38.7670766], [-9.164837107, 38.768477416], [-9.163040477, 38.768477416], [-9.163040477, 38.7670766]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.16304047684015 38.7670766004963,-9.16483710740839 38.7670766004963,-9.16483710740839 38.7684774158187,-9.16304047684015 38.7684774158187,-9.16304047684015 38.7670766004963)))"
2986,110633,coi.tematica.grelha.lx.atributos.2410,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,48,55,38.76777821910,-9.14597551220,Av. Santos e Castro,2986,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.145074171, 38.7670766], [-9.146870802, 38.7670766], [-9.146870802, 38.768477416], [-9.145074171, 38.768477416], [-9.145074171, 38.7670766]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.14507417115776 38.7670766004963,-9.146870801726 38.7670766004963,-9.146870801726 38.7684774158187,-9.14507417115776 38.7684774158187,-9.14507417115776 38.7670766004963)))"
2890,110633,coi.tematica.grelha.lx.atributos.2441,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,71,53,38.76497653350,-9.10465300913,Av. Infante D. Henrique - Olivais,2890,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.103751668, 38.764274887], [-9.105548299, 38.764274887], [-9.105548299, 38.765675758], [-9.103751668, 38.765675758], [-9.103751668, 38.764274887]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.10375166808826 38.7642748873384,-9.1055482986565 38.7642748873384,-9.1055482986565 38.7656757576694,-9.10375166808826 38.7656757576694,-9.10375166808826 38.7642748873384)))"
2964,110611,coi.tematica.grelha.lx.atributos.2418,coi.tematica.grelha.lx.atributos,Carnide,Carnide,26,55,38.76777821910,-9.18550138470,Carnide,2964,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.184600044, 38.7670766], [-9.186396674, 38.7670766], [-9.186396674, 38.768477416], [-9.184600044, 38.768477416], [-9.184600044, 38.7670766]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.18460004365902 38.7670766004963,-9.18639667422726 38.7670766004963,-9.18639667422726 38.7684774158187,-9.18460004365902 38.7684774158187,-9.18460004365902 38.7670766004963)))"
2885,110633,coi.tematica.grelha.lx.atributos.2436,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,66,53,38.76497653350,-9.11363616197,Olivais Sul,2885,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.112734821, 38.764274887], [-9.114531451, 38.764274887], [-9.114531451, 38.765675758], [-9.112734821, 38.765675758], [-9.112734821, 38.764274887]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.11273482092946 38.7642748873384,-9.11453145149769 38.7642748873384,-9.11453145149769 38.7656757576694,-9.11273482092946 38.7656757576694,-9.11273482092946 38.7642748873384)))"
2865,110618,coi.tematica.grelha.lx.atributos.2448,coi.tematica.grelha.lx.atributos,Lumiar,Lumiar,46,53,38.76497653350,-9.14956877333,Quinta do Lambert,2865,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.148667432, 38.764274887], [-9.150464063, 38.764274887], [-9.150464063, 38.765675758], [-9.148667432, 38.765675758], [-9.148667432, 38.764274887]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.14866743229424 38.7642748873384,-9.15046406286248 38.7642748873384,-9.15046406286248 38.7656757576694,-9.14866743229424 38.7656757576694,-9.14866743229424 38.7642748873384)))"
2883,110633,coi.tematica.grelha.lx.atributos.2434,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,64,53,38.76497653350,-9.11722942310,Olivais Sul,2883,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.116328082, 38.764274887], [-9.118124713, 38.764274887], [-9.118124713, 38.765675758], [-9.116328082, 38.765675758], [-9.116328082, 38.764274887]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.11632808206593 38.7642748873384,-9.11812471263417 38.7642748873384,-9.11812471263417 38.7656757576694,-9.11632808206593 38.7656757576694,-9.11632808206593 38.7642748873384)))"
2868,110633,coi.tematica.grelha.lx.atributos.2451,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,49,53,38.76497653350,-9.14417888163,Aeroporto,2868,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.143277541, 38.764274887], [-9.145074171, 38.764274887], [-9.145074171, 38.765675758], [-9.143277541, 38.765675758], [-9.143277541, 38.764274887]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.14327754058952 38.7642748873384,-9.14507417115776 38.7642748873384,-9.14507417115776 38.7656757576694,-9.14327754058952 38.7656757576694,-9.14327754058952 38.7642748873384)))"
2873,110633,coi.tematica.grelha.lx.atributos.2456,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,54,53,38.76497653350,-9.13519572879,Aeroporto,2873,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.134294388, 38.764274887], [-9.136091018, 38.764274887], [-9.136091018, 38.765675758], [-9.134294388, 38.765675758], [-9.134294388, 38.764274887]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.13429438774832 38.7642748873384,-9.13609101831656 38.7642748873384,-9.13609101831656 38.7656757576694,-9.13429438774832 38.7656757576694,-9.13429438774832 38.7642748873384)))"
2913,110618,coi.tematica.grelha.lx.atributos.2462,coi.tematica.grelha.lx.atributos,Lumiar,Lumiar,35,54,38.76637739000,-9.16933170958,Telheiras,2913,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.168430369, 38.765675758], [-9.170226999, 38.765675758], [-9.170226999, 38.7670766], [-9.168430369, 38.7670766], [-9.168430369, 38.765675758]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.16843036854486 38.7656757576694,-9.1702269991131 38.7656757576694,-9.1702269991131 38.7670766004963,-9.16843036854486 38.7670766004963,-9.16843036854486 38.7656757576694)))"
2892,110662,coi.tematica.grelha.lx.atributos.2474,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,73,53,38.76497653350,-9.10105974799,Rua da Centieira,2892,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.100158407, 38.764274887], [-9.101955038, 38.764274887], [-9.101955038, 38.765675758], [-9.100158407, 38.765675758], [-9.100158407, 38.764274887]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.10015840695178 38.7642748873384,-9.10195503752002 38.7642748873384,-9.10195503752002 38.7656757576694,-9.10015840695178 38.7656757576694,-9.10015840695178 38.7642748873384)))"
3076,110611,coi.tematica.grelha.lx.atributos.2488,coi.tematica.grelha.lx.atributos,Carnide,Carnide,21,57,38.77057979470,-9.19448453754,Estrada Militar em Carnide,3076,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.193583197, 38.769878204], [-9.195379827, 38.769878204], [-9.195379827, 38.771278964], [-9.193583197, 38.771278964], [-9.193583197, 38.769878204]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19358319650021 38.7698782036363,-9.19537982706845 38.7698782036363,-9.19537982706845 38.7712789639488,-9.19358319650021 38.7712789639488,-9.19358319650021 38.7698782036363)))"
